"typeID","typeName","manufacture","group_level1","group_level2","group_level3","group_level4","group_level5","group_level6","group_level7"
20971,"Guardian Uranium Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
20973,"Guardian Plutonium Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
20975,"Guardian Antimatter Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
20977,"Guardian Iron Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
20979,"Guardian Tungsten Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
20981,"Guardian Iridium Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
20983,"Guardian Lead Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
20985,"Guardian Thorium Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
20987,"Guardian Uranium Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
20989,"Guardian Plutonium Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
20991,"Guardian Antimatter Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
20993,"Guardian Antimatter Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
20995,"Guardian Iridium Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
20997,"Guardian Iron Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
20999,"Guardian Lead Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21001,"Guardian Plutonium Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21003,"Guardian Thorium Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21005,"Guardian Tungsten Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21007,"Guardian Uranium Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21010,"Capital Propulsion Engine Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21012,"Capital Turret Hardpoint Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21014,"Capital Sensor Cluster Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21018,"Capital Armor Plates Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21020,"Capital Capacitor Battery Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21022,"Capital Power Generator Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21024,"Capital Shield Emitter Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21026,"Capital Jump Drive Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21028,"Capital Cargo Bay Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21030,"Capital Drone Bay Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21036,"Capital Computer System Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21038,"Capital Construction Parts Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21040,"Capital Siege Array Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21042,"Capital Launcher Hardpoint Blueprint","NG","Blueprints","Manufacture & Research","Components","Standard Capital Ship Components",NULL,NULL,NULL
21073,"Sleeper Split Cables","NG","Manufacture & Research","Materials","Faction Materials","Sleeper",NULL,NULL,NULL
21074,"Talocan Sketch Books","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21075,"Talocan Molecule Binder","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21076,"Talocan Stasis Inverter","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21077,"Talocan Info Shards","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21078,"Talocan Reflective Sheets","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21079,"Talocan Perpetual Clock","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21080,"Talocan Solid Atomizer","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21081,"Talocan Mechanical Gears","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21082,"Talocan System Interface Unit","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21084,"Talocan Mathematical Schematics","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21085,"Talocan Automation Accounts","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21086,"Talocan Partition Plates","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21087,"Talocan Intricate Formulas","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21088,"Talocan Stasis Deflector","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21089,"Talocan Ignition Device","NG","Manufacture & Research","Materials","Faction Materials","Talocan",NULL,NULL,NULL
21194,"Blood Radio S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21196,"Blood Microwave S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21198,"Blood Infrared S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21200,"Blood Standard S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21202,"Blood Ultraviolet S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21204,"Blood Xray S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21206,"Blood Gamma S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21208,"Blood Multifrequency S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21210,"Blood Microwave M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21212,"Blood Infrared M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21214,"Blood Standard M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21216,"Blood Ultraviolet M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21218,"Blood Xray M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21220,"Blood Gamma M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21222,"Blood Multifrequency M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21224,"Blood Radio L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21226,"Blood Microwave L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21228,"Blood Infrared L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21230,"Blood Standard L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21232,"Blood Ultraviolet L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21234,"Blood Xray L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21236,"Blood Gamma L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21238,"Blood Multifrequency L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21240,"Blood Radio XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21242,"Blood Microwave XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21244,"Blood Infrared XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21246,"Blood Standard XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21248,"Blood Ultraviolet XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21250,"Blood Xray XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21252,"Blood Gamma XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21254,"Blood Multifrequency XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21256,"Dark Blood Radio S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21258,"Dark Blood Microwave S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21260,"Dark Blood Infrared S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21262,"Dark Blood Standard S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21264,"Dark Blood Ultraviolet S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21266,"Dark Blood Xray S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21268,"Dark Blood Gamma S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21270,"Dark Blood Multifrequency S","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Small",NULL,NULL,NULL
21272,"Dark Blood Radio M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21274,"Dark Blood Microwave M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21276,"Dark Blood Infrared M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21278,"Dark Blood Standard M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21280,"Dark Blood Ultraviolet M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21282,"Dark Blood Xray M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21284,"Dark Blood Gamma M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21286,"Dark Blood Multifrequency M","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Medium",NULL,NULL,NULL
21288,"Dark Blood Radio L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21290,"Dark Blood Microwave L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21292,"Dark Blood Infrared L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21294,"Dark Blood Standard L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21296,"Dark Blood Ultraviolet L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21298,"Dark Blood Xray L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21300,"Dark Blood Gamma L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21302,"Dark Blood Multifrequency L","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Large",NULL,NULL,NULL
21304,"Dark Blood Radio XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21306,"Dark Blood Microwave XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21308,"Dark Blood Infrared XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21310,"Dark Blood Standard XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21312,"Dark Blood Ultraviolet XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21314,"Dark Blood Xray XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21316,"Dark Blood Gamma XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21318,"Dark Blood Multifrequency XL","NG","Ammunition & Charges","Frequency Crystals","Faction Crystals","Extra Large",NULL,NULL,NULL
21320,"Guristas Iron Charge S","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
21322,"Guristas Tungsten Charge S","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
21324,"Guristas Iridium Charge S","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
21326,"Guristas Lead Charge S","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
21328,"Guristas Thorium Charge S","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
21330,"Guristas Uranium Charge S","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
21332,"Guristas Plutonium Charge S","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
21334,"Guristas Antimatter Charge S","OK","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
21336,"Guristas Iron Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
21338,"Guristas Tungsten Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
21340,"Guristas Iridium Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
21342,"Guristas Lead Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
21344,"Guristas Thorium Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
21346,"Guristas Uranium Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
21348,"Guristas Plutonium Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
21350,"Guristas Antimatter Charge M","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Medium",NULL,NULL,NULL
21352,"Guristas Iron Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
21354,"Guristas Tungsten Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
21356,"Guristas Iridium Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
21358,"Guristas Lead Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
21360,"Guristas Thorium Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
21362,"Guristas Uranium Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
21364,"Guristas Plutonium Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
21366,"Guristas Antimatter Charge L","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Large",NULL,NULL,NULL
21368,"Guristas Antimatter Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21370,"Guristas Iridium Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21372,"Guristas Iron Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21374,"Guristas Lead Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21376,"Guristas Plutonium Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21378,"Guristas Thorium Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21380,"Guristas Tungsten Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21382,"Guristas Uranium Charge XL","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Extra Large",NULL,NULL,NULL
21384,"Dread Guristas Iron Charge S","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
21386,"Dread Guristas Tungsten Charge S","NG","Ammunition & Charges","Hybrid Charges","Faction Charges","Small",NULL,NULL,NULL
